iteration,time,f(x),gap,step_type,gamma,grad_norm,dgrad,method
94,0.03425097465515137,-12.644226652852659,0.000500986820341498,FW,5.109113590773168e-06,2.5903958212844147,-0.000500986820341498,AFW
95,0.03438377380371094,-12.64422665413246,0.0004917164701364468,AW,4.724305678870762e-06,2.5903926798056656,-0.0004917164701364468,AFW
96,0.03451800346374512,-12.644226655293966,0.00047616387284928063,FW,4.462396117563757e-06,2.5903964945908444,-0.00047616387284928063,AFW
97,0.03464984893798828,-12.64422665635638,0.0004588446727325224,FW,4.924211509445754e-06,2.5903902666277903,-0.0004588446727325224,AFW
98,0.03478503227233887,-12.644226657486113,0.0004510787067179417,FW,4.948414960613364e-06,2.590392360787732,-0.0004510787067179417,AFW
99,0.03491687774658203,-12.644226658602166,0.0004402550659059201,AW,4.242813877694199e-06,2.5903896463186324,-0.0004402550659059201,AFW
100,0.0350489616394043,-12.644226659536132,0.00042365347811183784,FW,3.923100821518425e-06,2.590387958141163,-0.00042365347811183784,AFW
101,0.03518390655517578,-12.644226660367153,0.000438138597710247,FW,4.621834241242419e-06,2.5903858185089343,-0.000438138597710247,AFW
102,0.03531599044799805,-12.644226661379651,0.00042566156103376884,AW,3.6974823405957573e-06,2.590380699632502,-0.00042566156103376884,AFW
103,0.03545403480529785,-12.644226662166586,0.0003849416011090373,FW,3.4534636813231794e-06,2.590382767009184,-0.0003849416011090373,AFW
104,0.03568100929260254,-12.64422666283128,0.0003809605164713237,FW,4.181360455690485e-06,2.5903827399879362,-0.0003809605164713237,AFW
105,0.03600287437438965,-12.64422666362774,0.00037582809664250816,FW,3.5948939319324145e-06,2.5903814600764177,-0.00037582809664250816,AFW
106,0.036348819732666016,-12.644226664303277,0.0003701859843876776,FW,3.667126154824456e-06,2.5903829979153343,-0.0003701859843876776,AFW
107,0.036580801010131836,-12.644226664982035,0.00035623844273857674,AW,3.2529977997450563e-06,2.590378807732539,-0.00035623844273857674,AFW
108,0.036737680435180664,-12.644226665561453,0.0003414801371402626,FW,3.2055529275866557e-06,2.5903814927034565,-0.0003414801371402626,AFW
109,0.03689980506896973,-12.644226666108771,0.0003300987669672961,AW,3.0525081648103174e-06,2.5903804739736374,-0.0003300987669672961,AFW
110,0.03705787658691406,-12.644226666612584,0.0003216333786479897,FW,3.0279060207542893e-06,2.5903806328237233,-0.0003216333786479897,AFW
111,0.037216901779174805,-12.644226667099524,0.0003092777316967138,AW,2.9688937602508567e-06,2.5903801153471955,-0.0003092777316967138,AFW
112,0.037370920181274414,-12.644226667558629,0.00029366730290576737,FW,2.7680133083332266e-06,2.5903778634728276,-0.00029366730290576737,AFW
113,0.03754687309265137,-12.64422666796507,0.0002997342909900613,FW,3.275122168286406e-06,2.5903746256247295,-0.0002997342909900613,AFW
114,0.037987709045410156,-12.644226668455902,0.0003160322067620458,FW,3.0196979773517955e-06,2.590374575131964,-0.0003160322067620458,AFW
115,0.03834700584411621,-12.644226668933067,0.0002878074195530045,AW,2.7485813806981826e-06,2.590380617520644,-0.0002878074195530045,AFW
116,0.038613080978393555,-12.644226669328596,0.00028294971294051674,FW,2.8314545356743444e-06,2.590373602909084,-0.00028294971294051674,AFW
117,0.03877997398376465,-12.644226669729173,0.00026449828320718183,AW,2.4548659621411203e-06,2.5903784835201935,-0.00026449828320718183,AFW
118,0.03894305229187012,-12.64422667005383,0.00025758446713264327,FW,2.4751208666535854e-06,2.5903768554929774,-0.00025758446713264327,AFW
119,0.03908681869506836,-12.644226670372609,0.0002497886705844776,AW,2.1300938057055132e-06,2.5903755773111854,-0.0002497886705844776,AFW
120,0.03925299644470215,-12.64422667063864,0.00024997691928771437,FW,2.1660744845304396e-06,2.5903722453203604,-0.00024997691928771437,AFW
121,0.03939199447631836,-12.644226670909374,0.0002376170336076816,FW,2.2556627508762904e-06,2.590375331616284,-0.0002376170336076816,AFW
122,0.039552927017211914,-12.644226671177368,0.00023690820191760165,FW,2.509981727688557e-06,2.590376469148525,-0.00023690820191760165,AFW
123,0.03969883918762207,-12.644226671474689,0.0002338769456908113,FW,2.35497391654578e-06,2.59036981923286,-0.0002338769456908113,AFW
124,0.039839982986450195,-12.644226671750072,0.00024090900090588396,FW,2.208032849399637e-06,2.590369675804629,-0.00024090900090588396,AFW
125,0.03999686241149902,-12.64422667201604,0.00022759764940043226,FW,2.102319987855028e-06,2.5903714191873313,-0.00022759764940043226,AFW
126,0.040129661560058594,-12.644226672255275,0.00022606033838896977,FW,2.227072462409275e-06,2.5903735498507414,-0.00022606033838896977,AFW
127,0.04026198387145996,-12.644226672507012,0.00021758954140360665,FW,2.0580297833790885e-06,2.5903734327682377,-0.00021758954140360665,AFW
128,0.04039502143859863,-12.644226672730909,0.00019810600191191852,FW,1.8200939892690154e-06,2.5903701105929398,-0.00019810600191191852,AFW
129,0.04053187370300293,-12.644226672911197,0.00019702227636256286,FW,1.9980295777200142e-06,2.5903681856008456,-0.00019702227636256286,AFW
130,0.040663719177246094,-12.644226673108026,0.00020162609641555251,FW,1.9828772815110617e-06,2.5903707846241018,-0.00020162609641555251,AFW
131,0.04080009460449219,-12.644226673307923,0.00018022345844180554,AW,1.6766960009620933e-06,2.5903737365867134,-0.00018022345844180554,AFW
