iteration,time,f(x),gap,step_type,gamma,grad_norm,dgrad,method
167,0.021476030349731445,-8.976304468969643,0.48962741726080256,FW,0.004757291758847156,14.146899836530832,-0.48962741726080256,FW
168,0.02158212661743164,-8.977469119208168,0.4846561835212761,FW,0.005160501552962589,14.149817592385421,-0.4846561835212761,FW
169,0.02166914939880371,-8.978719653702022,0.5120639083216514,FW,0.005693230467474624,14.148848947672208,-0.5120639083216514,FW
170,0.021782875061035156,-8.980177302624101,0.47354746403582715,FW,0.0054393549989438655,14.149823502063613,-0.47354746403582715,FW
171,0.02201390266418457,-8.981465199006971,0.5028772994667267,FW,0.005465711832761928,14.151118344471762,-0.5028772994667267,FW
172,0.02219104766845703,-8.982839490210033,0.5107862926393314,FW,0.0056443295661372265,14.148734491604353,-0.5107862926393314,FW
173,0.02235102653503418,-8.984281013296796,0.5052254212866376,FW,0.005332927066067437,14.145275333399605,-0.5052254212866376,FW
174,0.022528886795043945,-8.985628178458612,0.4753394596018729,FW,0.005396797833212822,14.139865454876496,-0.4753394596018729,FW
175,0.02273106575012207,-8.986910833941419,0.47215992596452633,FW,0.00489716089406733,14.14116341181051,-0.47215992596452633,FW
176,0.022835969924926758,-8.988066955504019,0.485936459510703,FW,0.004884247842621971,14.143103282970573,-0.485936459510703,FW
177,0.022906064987182617,-8.989253672556018,0.46131946846506927,FW,0.005332391316849292,14.149362798238208,-0.46131946846506927,FW
178,0.02297687530517578,-8.990483640519988,0.4706374249405965,FW,0.004730020306259055,14.146697845914849,-0.4706374249405965,FW
179,0.023047924041748047,-8.991596702808412,0.495711857255643,FW,0.00536414619365683,14.147937103997275,-0.495711857255643,FW
180,0.0231170654296875,-8.992926238244541,0.4699656181819906,FW,0.0053646503490031175,14.147311805589274,-0.4699656181819906,FW
181,0.023186922073364258,-8.994186838853334,0.4546600789037114,FW,0.005531457032576969,14.143834175716512,-0.4546600789037114,FW
182,0.02325606346130371,-8.995444305198786,0.49410038440381143,FW,0.005198250490859644,14.139231959811777,-0.49410038440381143,FW
183,0.023326873779296875,-8.996728533981662,0.4784519744939412,FW,0.00490284038107197,14.139745266610818,-0.4784519744939412,FW
184,0.023396015167236328,-8.99790142081214,0.4770174762321317,FW,0.004663614992984547,14.139823526136201,-0.4770174762321317,FW
185,0.023463964462280273,-8.999013733739169,0.4564824224467655,FW,0.004447898588016632,14.138905433699282,-0.4564824224467655,FW
186,0.02353501319885254,-9.000028927500297,0.4436317578747388,FW,0.004908684954808208,14.14249474051048,-0.4436317578747388,FW
187,0.02360391616821289,-9.001117751767978,0.4654295337179459,FW,0.005274485758259228,14.140069778608405,-0.4654295337179459,FW
188,0.02367401123046875,-9.00234520249151,0.44363350658225204,FW,0.004800790485575542,14.139652711567651,-0.44363350658225204,FW
189,0.023741960525512695,-9.003410098250253,0.4839600182646919,FW,0.00522534514315348,14.135004820319153,-0.4839600182646919,FW
190,0.023812055587768555,-9.004674527315716,0.46583311660839577,FW,0.004854093652503138,14.134621473476926,-0.46583311660839577,FW
191,0.023880958557128906,-9.005805126102937,0.43886260541133126,FW,0.005138009061071835,14.136936607964477,-0.43886260541133126,FW
192,0.02394890785217285,-9.006932566124524,0.45996676191227437,FW,0.00458541044891778,14.136248127284933,-0.45996676191227437,FW
193,0.024017810821533203,-9.007987134322638,0.4278802378692282,FW,0.004872468036210401,14.137664207904244,-0.4278802378692282,FW
194,0.024087905883789062,-9.00902955071382,0.4622749732734433,FW,0.0047365437335195534,14.135457202258332,-0.4622749732734433,FW
195,0.02415609359741211,-9.010124343527725,0.4604345995040223,FW,0.004928428518890569,14.132945624806702,-0.4604345995040223,FW
196,0.02422499656677246,-9.011258953033366,0.41112013334775144,FW,0.003830985110209619,14.129106269359658,-0.41112013334775144,FW
197,0.024294137954711914,-9.012046450588038,0.4120706778368243,FW,0.004594949910067937,14.135517567471695,-0.4120706778368243,FW
198,0.024363994598388672,-9.012993172650079,0.43447418437802393,FW,0.0047692999199679936,14.133838055716492,-0.43447418437802393,FW
